employee_id,gender,age,years_experience,education_level,department,job_title,job_level,city,performance_rating,manager_rating,months_since_promotion,variable_pay_pct,ctc
EMP02344,Male,34,8,BITS,Finance,Finance Manager,3,Guwahati,3.2,2.7,7,14.3,12.18
EMP02345,Female,30,4,Other,Sales,Senior Account Manager,3,Pune,4.2,2.7,3,24.9,8.85
EMP02346,Male,30,7,Diploma,Sales,Sales Executive,2,Coimbatore,2.3,4.0,4,23.4,9.93
EMP02347,Female,29,3,State University,Sales,Sales Executive,1,Pune,4.2,4.3,9,33.7,6.56
EMP02348,Female,26,1,State University,Operations,Operations Executive,1,Delhi,3.1,3.6,8,8.8,5.29
EMP02349,Male,30,4,IIIT,Engineering,Senior Software Engineer,2,Delhi,2.7,2.8,13,9.9,9.43
EMP02350,Male,32,10,Tier-2 Private,Finance,Financial Analyst,2,Kolkata,3.6,4.1,2,17.2,13.34
EMP02351,Male,30,7,State University,Operations,Operations Executive,2,Ranchi,5.0,3.2,9,5.4,11.28
EMP02352,Female,34,8,BITS,Legal,Legal Manager,3,Surat,4.1,,4,8.8,10.65
EMP02353,Male,31,7,Tier-2 Private,Operations,Operations Executive,1,Hyderabad,3.7,3.9,20,8.2,9.39
EMP02354,Male,35,8,IIM,Finance,Senior Financial Analyst,3,Kolkata,3.1,3.0,46,14.0,14.65
EMP02355,Male,35,8,NIT,Legal,Legal Manager,2,Delhi,4.6,3.7,3,10.3,13.8
EMP02356,Female,26,4,State University,HR,HR Business Partner,3,Guwahati,3.8,2.3,78,8.3,8.36
EMP02357,Male,30,6,BITS,Data Science,Data Analyst,2,Kolkata,1.9,3.7,21,11.3,13.08
EMP02358,Male,46,20,IIT,Finance,Controller,5,Ahmedabad,4.1,3.4,5,15.5,38.98
EMP02359,Female,28,6,IIT,Legal,Legal Associate,2,Chennai,3.7,4.8,7,9.4,6.97
EMP02360,Male,33,6,IIIT,Marketing,Digital Marketing Manager,3,Thiruvananthapuram,3.4,3.7,38,21.4,14.66
EMP02361,Female,28,6,Central University,HR,HR Manager,1,Hyderabad,4.5,3.3,11,9.2,8.11
EMP02362,Male,27,5,IIIT,Engineering,Software Engineer,2,Mumbai,2.9,1.9,61,8.1,8.33
EMP02363,Male,29,4,Diploma,Operations,Supply Chain Analyst,2,Chennai,3.1,4.0,3,7.5,9.6
EMP02364,Female,30,7,IIIT,Finance,Senior Financial Analyst,1,Dehradun,3.4,4.1,7,10.6,6.79
EMP02365,Female,29,4,State University,Engineering,Lead Engineer,3,Kochi,3.8,4.1,4,11.4,12.03
EMP02366,Female,29,5,Tier-2 Private,Customer Support,Customer Support Executive,1,Bangalore,3.0,,21,6.5,6.72
EMP02367,Male,26,3,IIM,Marketing,Marketing Executive,1,Pune,2.7,3.2,39,18.8,9.21
EMP02368,Male,33,6,Central University,Legal,Legal Manager,3,Kochi,3.3,4.5,1,10.8,12.48
EMP02369,Male,31,9,Central University,Sales,Sales Manager,3,Hyderabad,3.1,3.5,10,23.3,10.76
EMP02370,Male,29,5,State University,Legal,Senior Legal Counsel,2,Nagpur,4.8,3.6,31,10.6,11.2
EMP02371,Male,24,1,Tier-2 Private,Marketing,Marketing Manager,1,Mumbai,1.8,3.4,16,22.1,5.24
EMP02372,Male,31,9,State University,Sales,Senior Account Manager,3,Delhi,4.2,2.0,69,22.8,11.74
EMP02373,Male,29,6,BITS,Customer Support,Customer Success Manager,2,Patna,1.9,3.0,6,7.3,12.0
EMP02374,Male,26,3,Diploma,Operations,Operations Executive,1,Hyderabad,3.4,3.7,13,8.8,6.3
EMP02375,Male,34,10,BITS,Operations,Operations Executive,2,Mumbai,2.6,4.0,20,8.2,13.56
EMP02376,Male,26,2,Distance Learning,Legal,Legal Associate,1,Guwahati,2.2,3.6,15,9.3,6.45
EMP02377,Female,34,12,Distance Learning,Finance,Controller,3,Coimbatore,4.5,3.7,2,16.4,14.12
EMP02378,Female,27,5,NIT,HR,HR Manager,2,Mysore,4.1,2.1,1,9.6,4.76
EMP02379,Male,23,1,State University,Sales,Sales Executive,1,Bangalore,3.5,2.9,29,25.3,8.19
EMP02380,Female,31,6,Distance Learning,Customer Support,Customer Success Manager,2,Ranchi,3.6,4.9,17,7.9,6.79
EMP02381,Female,31,4,State University,Sales,Account Manager,3,Raipur,2.9,3.8,24,26.7,8.47
EMP02382,Male,26,4,Diploma,Marketing,Marketing Manager,3,Hyderabad,3.1,4.5,18,18.2,10.78
EMP02383,Male,25,3,Tier-2 Private,Sales,Sales Executive,1,Hyderabad,2.9,3.4,5,18.4,6.38
EMP02384,Male,31,5,Distance Learning,HR,HR Executive,1,Mumbai,3.1,,14,8.0,6.94
EMP02385,Male,30,4,NIT,Marketing,Marketing Executive,2,Ranchi,3.3,4.3,76,14.2,8.18
EMP02386,Female,27,1,BITS,Marketing,Marketing Manager,1,Kochi,4.5,4.8,9,23.4,5.39
EMP02387,Female,37,14,State University,Sales,Key Account Manager,5,Kochi,4.0,3.6,35,34.7,26.02
EMP02388,Male,32,5,Other,Engineering,Staff Engineer,3,Thiruvananthapuram,3.7,2.9,3,13.7,10.85
EMP02389,Female,28,3,Distance Learning,Customer Support,Support Team Lead,2,Mumbai,2.7,2.8,25,9.1,6.5
EMP02390,Male,24,2,Other,Data Science,Data Scientist,1,Delhi,3.8,3.8,1,9.2,7.39
EMP02391,Female,32,10,Central University,Operations,Process Improvement Specialist,4,Bangalore,1.5,1.5,36,6.4,12.73
EMP02392,Female,27,2,"Top Private (ISB, XLRI, SP Jain)",Customer Support,Customer Support Executive,1,Ranchi,2.9,3.6,2,6.8,4.58
EMP02393,Male,32,6,Other,Product,Associate Product Manager,1,Jaipur,2.5,4.0,27,15.3,7.29
EMP02394,Male,30,4,Central University,HR,HR Manager,2,Mumbai,3.2,,5,9.4,8.05
EMP02395,Female,29,4,Central University,HR,Talent Acquisition Specialist,3,Guwahati,3.3,,38,6.8,7.77
EMP02396,Female,27,2,Other,Engineering,Software Engineer,1,Visakhapatnam,3.1,2.5,16,11.9,4.49
EMP02397,Male,29,3,Distance Learning,Operations,Operations Executive,1,Pune,3.5,3.7,16,8.6,7.46
EMP02398,Male,28,6,State University,Customer Support,Support Team Lead,1,Ahmedabad,3.6,3.6,3,6.1,5.97
EMP02399,Male,31,7,State University,Legal,Legal Manager,2,Coimbatore,4.6,,2,14.3,10.36
EMP02400,Male,25,3,Distance Learning,Customer Support,Customer Support Executive,1,Guwahati,2.8,4.3,10,7.4,4.26
EMP02401,Female,32,5,State University,Marketing,Marketing Executive,2,Mumbai,2.8,3.5,24,22.5,6.58
EMP02402,Female,36,11,Other,Sales,Senior Account Manager,2,Visakhapatnam,3.4,4.4,20,23.1,9.03
EMP02403,Female,27,1,IIM,Product,Product Manager,2,Chennai,3.7,,15,14.6,10.26
EMP02404,Female,30,6,Central University,Product,Associate Product Manager,2,Chennai,3.5,2.8,10,18.3,10.53
EMP02405,Female,30,3,State University,Customer Support,Support Team Lead,1,Patna,4.9,3.5,56,6.4,5.78
EMP02406,Male,29,2,NIT,Product,Associate Product Manager,1,Guwahati,4.2,4.0,7,11.4,8.15
EMP02407,Male,32,7,Diploma,Sales,Sales Executive,1,Raipur,4.6,4.9,4,33.9,8.67
EMP02408,Male,31,4,Central University,Legal,Senior Legal Counsel,3,Hyderabad,3.8,3.8,15,11.9,11.88
EMP02409,Male,27,2,Other,Operations,Operations Manager,1,Kochi,3.5,4.0,51,6.7,6.03
EMP02410,Female,41,15,Tier-2 Private,Engineering,Engineering Manager,5,Ahmedabad,1.5,3.0,1,11.5,19.31
EMP02411,Female,34,11,Tier-2 Private,Customer Support,Support Manager,4,Mumbai,3.5,3.7,1,7.7,17.38
EMP02412,Female,28,1,Central University,Product,Associate Product Manager,1,Lucknow,3.2,2.6,27,17.3,4.72
EMP02413,Male,25,2,Tier-2 Private,Customer Support,Customer Support Executive,1,Mumbai,3.2,3.1,16,9.3,7.43
EMP02414,Male,35,9,Diploma,Data Science,ML Engineer,3,Kolkata,4.3,4.5,2,10.2,14.92
EMP02415,Male,29,4,Tier-2 Private,Finance,Finance Manager,2,Bangalore,2.4,4.2,20,13.8,11.78
EMP02416,Male,39,17,Diploma,Sales,Business Development Manager,6,Nagpur,4.3,4.6,28,17.0,37.54
EMP02417,Male,35,9,Tier-2 Private,Engineering,Senior Software Engineer,3,Bangalore,4.0,5.0,3,13.6,17.19
EMP02418,Male,29,7,NIT,Finance,Senior Financial Analyst,3,Kolkata,3.6,4.3,96,13.1,16.4
EMP02419,Male,27,2,Tier-2 Private,Customer Support,Customer Support Executive,1,Thiruvananthapuram,4.1,3.8,4,6.3,4.95
EMP02420,Female,34,8,Tier-2 Private,Customer Support,Support Manager,3,Bangalore,2.0,2.9,17,8.5,9.32
EMP02421,Male,24,2,Central University,HR,HR Executive,1,Ahmedabad,3.8,3.2,17,9.7,6.07
EMP02422,Male,39,15,Central University,Legal,Company Secretary,4,Delhi,2.3,3.6,13,8.0,28.11
EMP02423,Female,33,8,State University,Sales,Sales Manager,3,Delhi,3.7,3.3,6,31.4,10.44
EMP02424,Male,30,3,State University,Customer Support,Support Team Lead,1,Ranchi,2.5,4.2,2,6.5,6.97
EMP02425,Female,34,10,State University,Marketing,Brand Manager,2,Lucknow,2.8,2.7,2,22.0,8.6
EMP02426,Female,51,29,Tier-2 Private,Product,Product Analyst,6,Pune,3.1,2.9,3,14.6,50.0
EMP02427,Male,27,5,State University,Legal,Legal Associate,2,Chennai,3.2,3.9,8,9.8,10.9
EMP02428,Female,31,8,IIT,Marketing,Digital Marketing Manager,3,Jaipur,3.6,2.3,1,24.0,11.79
EMP02429,Female,31,4,IIIT,HR,HR Business Partner,2,Hyderabad,4.0,4.3,11,7.5,7.3
EMP02430,Female,32,6,Other,Operations,Supply Chain Analyst,2,Indore,5.0,3.9,6,9.7,7.41
EMP02431,Female,26,2,State University,Legal,Legal Associate,1,Pune,2.9,3.4,1,13.9,5.58
EMP02432,Female,33,6,Tier-2 Private,Customer Support,Customer Support Executive,1,Kolkata,3.5,,10,7.0,7.03
EMP02433,Female,33,6,State University,Finance,Senior Financial Analyst,3,Dehradun,3.4,3.2,5,16.0,10.73
EMP02434,Male,48,21,Tier-2 Private,Finance,FP&A Analyst,5,Pune,2.6,4.1,11,15.7,38.48
EMP02435,Female,23,1,State University,Legal,Legal Associate,1,Delhi,1.9,,9,9.1,5.49
EMP02436,Female,26,4,Tier-2 Private,Finance,Finance Manager,3,Chandigarh,2.7,2.2,34,14.1,10.14
EMP02437,Female,40,14,NIT,Operations,Supply Chain Analyst,4,Bangalore,3.0,3.6,8,7.5,17.32
EMP02438,Female,29,5,Other,Operations,Operations Executive,2,Dehradun,3.1,3.5,52,6.0,5.7
EMP02439,Male,27,5,"Top Private (ISB, XLRI, SP Jain)",Marketing,Digital Marketing Manager,3,Delhi,2.3,,37,22.9,12.21
EMP02440,Female,28,3,State University,Operations,Operations Executive,1,Chennai,3.2,4.9,9,6.6,6.55
EMP02441,Female,27,3,Tier-2 Private,Sales,Account Manager,1,Nagpur,3.3,2.7,17,34.5,5.63
EMP02442,Male,28,1,Distance Learning,Data Science,Data Analyst,1,Chandigarh,2.7,4.6,8,10.7,6.72
EMP02443,Male,28,3,Tier-2 Private,Data Science,Data Analyst,2,Bangalore,4.0,,24,8.4,11.89
EMP02444,Male,26,3,Other,Marketing,Marketing Executive,1,Delhi,2.1,3.9,28,19.7,5.54
EMP02445,Male,33,6,"Top Private (ISB, XLRI, SP Jain)",Legal,Legal Manager,2,Hyderabad,3.7,5.0,36,13.5,10.89
EMP02446,Male,28,3,Central University,Finance,Financial Analyst,1,Mumbai,3.3,4.4,18,14.9,8.64
EMP02447,Male,27,4,Other,Marketing,Brand Manager,2,Delhi,3.5,3.1,1,12.8,7.06
EMP02448,Male,26,4,Distance Learning,Marketing,Digital Marketing Manager,3,Lucknow,3.8,3.2,3,22.4,9.84
EMP02449,Female,30,5,Diploma,Sales,Senior Account Manager,2,Indore,3.7,2.8,32,29.8,8.23
EMP02450,Female,30,4,Tier-2 Private,Data Science,Senior Data Scientist,2,Jaipur,1.9,,13,9.4,7.42
EMP02451,Female,29,2,State University,Operations,Operations Manager,1,Kolkata,3.2,2.8,71,8.8,5.72
EMP02452,Female,28,6,Distance Learning,Operations,Operations Executive,2,Ahmedabad,3.8,1.8,14,5.2,6.68
EMP02453,Female,36,12,Distance Learning,Product,Group Product Manager,4,Pune,3.8,3.0,8,17.3,24.65
EMP02454,Female,33,6,BITS,Data Science,Data Analyst,1,Visakhapatnam,2.8,4.0,15,10.6,9.23
EMP02455,Female,28,3,Tier-2 Private,Sales,Sales Executive,1,Kolkata,2.6,4.3,2,25.9,5.3
EMP02456,Male,27,5,State University,Engineering,Senior Software Engineer,2,Indore,3.9,4.2,10,10.4,7.74
EMP02457,Female,28,1,Other,Product,Product Manager,1,Nagpur,3.8,3.2,38,14.9,4.81
EMP02458,Male,31,5,Other,Marketing,Marketing Manager,2,Raipur,2.6,4.4,5,21.5,11.98
EMP02459,Male,28,4,Other,Engineering,Software Engineer,2,Bangalore,2.4,5.0,1,8.2,10.4
EMP02460,Male,29,3,Tier-2 Private,Engineering,Senior Software Engineer,1,Coimbatore,3.1,4.0,5,14.3,6.28
EMP02461,Female,28,3,"Top Private (ISB, XLRI, SP Jain)",Operations,Operations Executive,2,Mumbai,2.8,3.3,96,7.3,7.35
EMP02462,Female,27,4,Tier-2 Private,Operations,Supply Chain Analyst,3,Pune,3.5,4.5,2,7.3,8.89
EMP02463,Male,38,12,"Top Private (ISB, XLRI, SP Jain)",Customer Support,Support Manager,5,Coimbatore,4.5,,20,7.1,22.44
EMP02464,Female,35,12,"Top Private (ISB, XLRI, SP Jain)",HR,HR Business Partner,4,Mysore,2.4,3.9,43,11.8,11.31
EMP02465,Male,26,3,Other,Data Science,Data Scientist,2,Jaipur,3.3,1.5,9,13.3,7.89
EMP02466,Female,29,4,State University,HR,HR Executive,2,Chennai,2.8,3.1,23,10.9,6.83
EMP02467,Female,26,4,State University,Engineering,Senior Software Engineer,3,Ahmedabad,4.0,1.8,33,10.2,10.6
EMP02468,Female,35,10,Distance Learning,Engineering,Engineering Manager,4,Ahmedabad,4.1,3.9,13,14.4,15.93
EMP02469,Female,31,6,BITS,Product,Associate Product Manager,2,Hyderabad,2.7,2.8,7,15.3,9.09
EMP02470,Male,32,6,State University,Data Science,Data Analyst,2,Chennai,4.3,4.1,1,14.6,10.96
EMP02471,Male,30,8,IIT,Customer Support,Support Team Lead,3,Bangalore,4.1,3.2,16,6.0,14.98
EMP02472,Female,28,3,State University,Operations,Operations Executive,1,Indore,3.3,3.0,10,9.6,5.0
EMP02473,Female,39,15,Central University,HR,Learning & Development Manager,5,Chennai,4.0,2.8,1,5.6,22.8
EMP02474,Male,29,6,Tier-2 Private,Engineering,Software Engineer,1,Hyderabad,2.3,4.0,16,11.2,9.34
EMP02475,Male,27,3,Other,Data Science,Data Analyst,1,Indore,4.9,3.9,61,8.9,7.42
EMP02476,Male,32,5,State University,Data Science,Senior Data Scientist,2,Vadodara,3.4,3.0,1,13.5,10.54
EMP02477,Male,40,14,Distance Learning,Operations,Logistics Manager,5,Chennai,4.4,3.6,34,6.1,35.03
EMP02478,Male,26,4,IIT,Sales,Account Manager,2,Guwahati,2.9,3.1,47,22.6,7.19
EMP02479,Male,38,11,Other,Operations,Supply Chain Analyst,3,Indore,2.1,3.3,27,6.2,12.67
EMP02480,Female,28,3,Tier-2 Private,Data Science,Data Analyst,1,Bangalore,3.8,3.0,4,14.3,8.28
EMP02481,Male,25,3,State University,Product,Associate Product Manager,1,Ranchi,2.8,3.2,18,18.1,5.14
EMP02482,Male,36,9,Tier-2 Private,Marketing,Brand Manager,3,Lucknow,2.9,4.1,9,19.3,12.36
EMP02483,Male,28,3,Distance Learning,Marketing,Marketing Executive,1,Hyderabad,3.6,4.1,12,22.0,8.57
EMP02484,Male,37,10,State University,Engineering,Staff Engineer,3,Bangalore,4.1,2.5,25,9.6,17.83
EMP02485,Female,29,7,Distance Learning,Marketing,Marketing Executive,1,Ahmedabad,3.7,3.2,21,19.6,6.17
EMP02486,Male,26,3,State University,Product,Product Manager,1,Kolkata,4.2,5.0,1,14.4,7.42
EMP02487,Female,32,5,Diploma,Data Science,ML Engineer,3,Surat,3.2,4.2,14,10.7,10.02
EMP02488,Female,27,4,Central University,Legal,Senior Legal Counsel,3,Kolkata,4.5,4.8,17,11.5,12.84
EMP02489,Male,32,7,Tier-2 Private,Data Science,Senior Data Scientist,2,Kolkata,4.0,2.9,1,9.2,13.19
EMP02490,Female,47,22,Central University,Sales,Key Account Manager,6,Nagpur,2.5,3.1,4,17.7,32.67
EMP02491,Female,31,4,Tier-2 Private,Engineering,Senior Software Engineer,3,Raipur,3.9,2.7,7,12.8,8.66
EMP02492,Male,32,8,Other,Data Science,Senior Data Scientist,2,Vadodara,3.4,3.6,1,10.3,9.64
EMP02493,Male,32,6,Distance Learning,Legal,Legal Associate,2,Kolkata,2.8,3.8,7,8.3,9.86
EMP02494,Female,32,6,Central University,Product,Product Manager,2,Pune,3.8,3.7,34,15.9,7.42
EMP02495,Female,31,5,Diploma,Engineering,Senior Software Engineer,1,Kochi,3.7,3.0,8,10.7,5.82
EMP02496,Male,28,3,BITS,Marketing,Marketing Manager,1,Pune,3.9,3.2,33,14.5,8.94
EMP02497,Male,29,7,"Top Private (ISB, XLRI, SP Jain)",Product,Product Manager,2,Hyderabad,2.5,3.0,2,19.0,11.94
EMP02498,Male,27,4,Other,Operations,Operations Manager,1,Bangalore,1.6,3.5,48,8.4,6.3
EMP02499,Female,28,3,Diploma,HR,HR Executive,2,Patna,3.1,3.8,11,11.8,5.17
EMP02500,Male,36,12,Central University,HR,HR Manager,3,Lucknow,3.2,4.1,1,11.8,15.99
EMP02501,Male,29,6,"Top Private (ISB, XLRI, SP Jain)",Engineering,Senior Software Engineer,1,Pune,3.8,4.5,4,8.3,11.15
EMP02502,Female,31,5,Other,Product,Product Manager,2,Nagpur,1.2,3.6,32,18.9,6.03
EMP02503,Female,39,15,Central University,Engineering,Engineering Manager,4,Raipur,3.9,3.9,63,11.9,17.69
EMP02504,Female,27,1,State University,Customer Support,Customer Support Executive,1,Guwahati,4.0,2.3,10,6.6,3.38
EMP02505,Male,39,14,Central University,Engineering,Staff Engineer,4,Ahmedabad,4.1,,11,14.8,28.68
EMP02506,Male,27,3,Distance Learning,Legal,Senior Legal Counsel,1,Ranchi,4.1,4.4,4,15.0,8.68
EMP02507,Female,29,7,State University,Legal,Senior Legal Counsel,2,Vadodara,2.5,4.6,35,11.8,7.08
EMP02508,Female,26,4,Central University,Operations,Operations Executive,2,Lucknow,2.7,,21,6.7,7.3
EMP02509,Male,28,3,BITS,Legal,Legal Associate,1,Delhi,3.2,2.8,8,10.2,9.07
EMP02510,Female,39,15,IIM,Customer Support,Support Manager,4,Raipur,3.3,4.0,96,7.7,17.8
EMP02511,Male,48,22,Diploma,Legal,Company Secretary,5,Pune,2.6,3.4,8,12.1,42.8
EMP02512,Male,30,5,Distance Learning,Product,Senior Product Manager,2,Indore,3.5,,16,14.5,8.72
EMP02513,Male,30,7,Tier-2 Private,Sales,Sales Executive,1,Mumbai,3.8,3.4,5,25.9,10.16
EMP02514,Male,32,6,Central University,Product,Senior Product Manager,3,Pune,3.7,3.3,22,13.4,13.23
EMP02515,Male,45,20,NIT,Data Science,Data Engineer,6,Chennai,3.5,3.5,18,13.9,50.0
EMP02516,Female,28,1,Other,Finance,Financial Analyst,1,Mumbai,3.7,3.0,3,14.4,5.67
EMP02517,Male,34,7,IIT,Customer Support,Support Manager,3,Surat,3.2,4.0,1,6.8,13.33
EMP02518,Male,30,3,NIT,Data Science,Data Scientist,1,Hyderabad,3.8,4.1,2,13.9,10.49
EMP02519,Male,23,1,Tier-2 Private,HR,HR Executive,1,Vadodara,3.7,4.5,8,10.3,5.11
EMP02520,Male,29,4,IIT,Data Science,Senior Data Scientist,2,Mysore,2.8,4.0,32,13.1,11.47
EMP02521,Male,44,22,NIT,Marketing,Digital Marketing Manager,5,Kochi,4.9,3.6,47,13.0,44.4
EMP02522,Male,30,3,NIT,Customer Support,Support Team Lead,1,Ranchi,4.6,4.1,5,6.4,6.99
EMP02523,Male,36,10,Tier-2 Private,Customer Support,Support Team Lead,3,Chandigarh,4.0,,28,7.2,14.35
EMP02524,Female,37,14,BITS,Legal,Company Secretary,5,Lucknow,4.3,3.8,43,8.8,24.41
EMP02525,Female,30,5,Central University,Legal,Senior Legal Counsel,2,Delhi,3.7,3.7,4,8.2,10.14
EMP02526,Male,31,6,IIIT,HR,HR Manager,2,Nagpur,3.2,,96,6.8,11.64
EMP02527,Female,26,1,Diploma,Engineering,Senior Software Engineer,1,Bangalore,4.3,2.9,33,11.2,4.1
EMP02528,Female,28,3,State University,Operations,Operations Executive,1,Mumbai,3.7,4.0,5,6.8,6.35
EMP02529,Female,38,11,State University,Marketing,Brand Manager,3,Hyderabad,4.0,3.5,21,23.2,14.24
EMP02530,Female,32,6,NIT,Product,Product Manager,3,Coimbatore,4.7,2.2,10,17.7,10.2
EMP02531,Female,31,7,Other,Sales,Sales Executive,2,Pune,2.2,2.1,1,30.9,7.75
EMP02532,Female,32,6,"Top Private (ISB, XLRI, SP Jain)",Engineering,Senior Software Engineer,1,Thiruvananthapuram,3.8,2.0,5,9.1,6.45
EMP02533,Female,50,28,Central University,Data Science,ML Engineer,5,Ahmedabad,2.7,3.4,1,14.0,43.64
EMP02534,Male,27,4,Central University,Marketing,Marketing Manager,1,Chandigarh,3.3,2.5,18,24.7,6.12
EMP02535,Female,40,18,Other,Data Science,Lead Data Scientist,6,Indore,2.8,3.3,1,10.9,27.07
EMP02536,Female,33,6,Tier-2 Private,Operations,Operations Manager,3,Guwahati,4.4,3.5,7,7.6,10.72
EMP02537,Female,41,19,Distance Learning,Sales,Key Account Manager,5,Vadodara,3.8,3.0,1,23.6,22.59
EMP02538,Male,29,2,Tier-2 Private,Operations,Operations Executive,1,Coimbatore,3.5,3.5,11,6.1,5.76
EMP02539,Male,32,6,Diploma,Data Science,Data Analyst,2,Kolkata,2.2,4.3,3,9.4,11.84
EMP02540,Male,31,4,State University,Operations,Operations Manager,2,Indore,3.0,3.0,3,6.6,7.68
EMP02541,Male,32,6,"Top Private (ISB, XLRI, SP Jain)",Customer Support,Customer Support Executive,2,Thiruvananthapuram,3.1,3.7,1,6.8,9.27
EMP02542,Male,38,14,Central University,Customer Support,Support Manager,4,Bangalore,3.7,2.1,66,5.5,18.94
EMP02543,Male,33,7,"Top Private (ISB, XLRI, SP Jain)",Data Science,Data Scientist,2,Chandigarh,3.1,3.8,4,8.8,13.04
EMP02544,Male,41,14,Distance Learning,Product,Senior Product Manager,3,Kolkata,3.2,4.6,18,16.2,23.3
EMP02545,Male,30,3,Diploma,Data Science,Data Analyst,1,Patna,1.5,,21,12.3,6.55
EMP02546,Male,29,3,NIT,Product,Product Manager,1,Raipur,4.2,3.5,13,11.7,6.73
EMP02547,Female,32,6,Central University,Customer Support,Customer Support Executive,1,Vadodara,2.5,,9,6.2,5.19
EMP02548,Male,30,5,State University,Engineering,Staff Engineer,3,Pune,2.9,,18,11.7,12.82
EMP02549,Male,32,5,"Top Private (ISB, XLRI, SP Jain)",HR,HR Executive,1,Chennai,3.9,4.1,15,9.7,9.23
EMP02550,Male,27,3,State University,Customer Support,Customer Support Executive,1,Bangalore,4.2,3.7,2,9.7,5.62
EMP02551,Male,38,13,Tier-2 Private,Legal,Compliance Officer,4,Pune,3.5,4.1,1,14.4,27.24
EMP02552,Male,31,4,State University,Marketing,Marketing Manager,2,Kolkata,3.7,3.2,12,16.0,10.05
EMP02553,Female,39,16,Tier-2 Private,HR,Talent Acquisition Specialist,5,Bangalore,4.2,3.2,8,7.1,25.97
EMP02554,Female,32,6,State University,Marketing,Marketing Manager,2,Mumbai,1.4,2.8,21,16.9,8.1
EMP02555,Male,31,9,Central University,Operations,Process Improvement Specialist,3,Bangalore,4.2,4.3,8,9.4,12.44
EMP02556,Female,33,8,IIT,Customer Support,Support Team Lead,2,Pune,1.7,2.7,1,6.0,7.62
EMP02557,Male,25,3,Tier-2 Private,HR,HR Executive,1,Jaipur,3.2,3.3,8,10.3,6.22
EMP02558,Male,34,7,Central University,Marketing,Brand Manager,2,Bangalore,3.8,3.9,4,15.8,8.43
EMP02559,Male,50,23,Central University,Customer Support,Customer Success Manager,6,Nagpur,2.7,1.8,14,7.6,43.49
EMP02560,Male,30,7,BITS,Finance,Senior Financial Analyst,1,Kochi,3.3,3.1,1,13.7,7.63
EMP02561,Female,33,11,State University,Engineering,Lead Engineer,3,Hyderabad,1.0,2.7,20,13.1,14.01
EMP02562,Female,34,9,Tier-2 Private,Product,Senior Product Manager,2,Mumbai,2.4,,13,16.7,8.47
EMP02563,Female,34,7,Diploma,Operations,Supply Chain Analyst,2,Guwahati,2.8,3.4,4,7.6,7.68
EMP02564,Male,29,6,IIT,Marketing,Marketing Manager,1,Hyderabad,2.7,5.0,11,19.6,8.74
EMP02565,Female,35,8,IIIT,Legal,Legal Manager,3,Thiruvananthapuram,3.3,2.7,72,12.3,12.12
EMP02566,Male,34,10,IIM,Operations,Supply Chain Analyst,4,Delhi,4.8,2.5,1,9.1,22.08
EMP02567,Male,26,2,State University,HR,HR Executive,1,Mumbai,4.1,4.4,18,7.0,6.81
EMP02568,Male,31,7,Tier-2 Private,Customer Support,Customer Success Manager,2,Dehradun,4.2,3.1,8,7.2,11.62
EMP02569,Female,28,5,Diploma,Sales,Account Manager,2,Jaipur,3.8,3.4,20,27.6,8.23
EMP02570,Female,28,4,Central University,Data Science,Senior Data Scientist,2,Thiruvananthapuram,2.3,2.9,2,14.8,6.5
EMP02571,Male,37,14,Other,Sales,Senior Account Manager,4,Lucknow,4.4,,2,30.4,18.28
EMP02572,Male,27,3,Diploma,Operations,Operations Manager,2,Raipur,3.7,3.8,1,8.9,6.67
EMP02573,Female,25,2,Other,Customer Support,Customer Support Executive,2,Delhi,3.9,3.0,12,5.8,6.36
EMP02574,Female,32,10,State University,Engineering,Staff Engineer,3,Delhi,4.1,3.3,2,12.9,12.93
EMP02575,Male,26,2,State University,Data Science,Data Analyst,1,Bangalore,3.9,3.3,11,8.7,7.14
EMP02576,Female,23,1,State University,Legal,Legal Associate,1,Chandigarh,3.7,3.3,28,8.3,4.99
EMP02577,Female,34,11,State University,Customer Support,Support Manager,3,Pune,2.8,3.0,17,7.2,12.71
EMP02578,Female,32,6,NIT,Product,Senior Product Manager,2,Ranchi,2.6,4.3,2,17.8,10.3
EMP02579,Male,30,8,Other,Customer Support,Support Manager,4,Pune,2.6,3.4,13,8.8,13.59
